1134,"Rua Oswaldo Cochrane",233,Embaré,Santos,SP,11040111
1135,"Rua Almirante Vivaldo Cheola",241,"Chico de Paula",Santos,SP,11085450
1136,"Rua Almirante Vivaldo Cheola",241,"Chico de Paula",Santos,SP,11085450
1137,"Rua Euclides da Cunha",87,Gonzaga,Santos,SP,11065100
1138,"Rua Sampaio Moreira",7,Embaré,Santos,SP,11040080
1139,"Rua Sampaio Moreira",7,Embaré,Santos,SP,11040080
1140,"Avenida São Francisco",389,Centro,Santos,SP,11013202
1141,"Rua Frei Francisco Sampaio",212,Embaré,Santos,SP,11040221
1142,"Rua Frei Francisco Sampaio",212,Embaré,Santos,SP,11040221
1143,"Rua Silva Jardim",513,"Vila Mathias",Santos,SP,11015020
1144,"joao  v",2,itarare,"São Vicente",SP,11310050
1145,"Rua Álvares Cabral",62,"Vila Belmiro",Santos,SP,11075600
1146,"Avenida Doutor Epitácio Pessoa",316,Boqueirão,Santos,SP,11045300
1147,"Rua Padre Anchieta",127,Macuco,Santos,SP,11015120
1148,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
1149,"Rua Pernambuco",107,Gonzaga,Santos,SP,11065050
1150,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1151,"Rua Bassim Nagib Trabulsi",106,"Ponta da Praia",Santos,SP,11030540
1152,"Praça Almirante Gago Coutinho",40,"Ponta da Praia",Santos,SP,11030200
1153,"Rua Paraná",168,"Vila Mathias",Santos,SP,11075320
1154,"Rua Ministro João Mendes",5,Embaré,Santos,SP,11040261
1155,"Rua Professor Pirajá da Silva",218,Aparecida,Santos,SP,11035200
1156,"Praça República",87,Centro,Santos,SP,11013010
1157,"Rua Cidade de Cunha",40,"Ponta da Praia",Santos,SP,11030340
1158,"Rua Alexandre Herculano",27,Gonzaga,Santos,SP,11050031
1159,"Rua Professor Torres Homem",137,Boqueirão,Santos,SP,11025020
1160,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
1161,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1162,"Rua Bassim Nagib Trabulsi",145,"Ponta da Praia",Santos,SP,11030540
1163,"Rua Evaristo da Veiga",83,"Campo Grande",Santos,SP,11075660
1164,"Rua Frei Gaspar",101,Centro,Santos,SP,11010091
1165,"Rua Doutor Bernardo Browne",190,Estuário,Santos,SP,11025240
1166,"Praça Engenheiro José Rebouças",15,"Ponta da Praia",Santos,SP,11030000
1167,"Rua Piratininga",136,Aparecida,Santos,SP,11035240
1168,"Rua Carlos de Campos",22,"Ponta da Praia",Santos,SP,11030470
1169,"Avenida Dino Bueno",98,"Ponta da Praia",Santos,SP,11030350
1170,"Rua Enguaguaçu",88,"Ponta da Praia",Santos,SP,11035070
1171,"Rua Professor Doutor Olavo de Paula Borges",30,"Ponta da Praia",Santos,SP,11035130
1172,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1173,"Rua Vinte e Oito de Setembro",288,Macuco,Santos,SP,11015110
1174,"Rua Frei Francisco Sampaio",245,Embaré,Santos,SP,11040221
1175,"Rua Lucas Fortunato",165,"Vila Mathias",Santos,SP,11075201
1176,"Rua Inglaterra",3,"Ponta da Praia",Santos,SP,11030510
1177,"Rua Nabuco de Araújo",240,Boqueirão,Santos,SP,11025010
1178,"rua alexandre martins",236,Aparecida,Santos,SP,11030601
1179,"Rua Cidade de Antióquia",42,Macuco,Santos,SP,11020060
1180,"Avenida Conselheiro Nébias",849,Boqueirão,Santos,SP,11045003
1181,"Rua Pernambuco",114,Gonzaga,Santos,SP,11065050
1182,"Rua Lucas Fortunato",158,"Vila Mathias",Santos,SP,11075201
1183,"Rua Coronel Pedro Arbues",3,"Ponta da Praia",Santos,SP,11035050
1184,"Rua Almirante Ernesto de Mello Júnior",53,Aparecida,Santos,SP,11035300
1185,"Rua Doutor Guilherme Álvaro",76,Marapé,Santos,SP,11070370
1186,"Avenida Ana Costa",69,Gonzaga,Santos,SP,11060001
1187,"Rua Santa Catarina",144,"José Menino",Santos,SP,11065670
1188,"Avenida Bartolomeu de Gusmão",37,Boqueirão,Santos,SP,11045400
1189,"Rua Amazonas",76,"Campo Grande",Santos,SP,11075420
1190,"Rua Carlos Gomes",123,"Campo Grande",Santos,SP,11075671
1191,"Avenida Affonso Penna",331,Aparecida,Santos,SP,11020002
1192,"joao  v",2,itarare,"São Vicente",SP,11310050
1193,"Avenida Dino Bueno",35,"Ponta da Praia",Santos,SP,11030351
1194,"Rua Bento de Abreu",45,Boqueirão,Santos,SP,11045140
1195,"Avenida Marechal Floriano Peixoto",s/n,Gonzaga,Santos,SP,11060301
1196,"Rua Joaquim Távora",155,Marapé,Santos,SP,11075301
1197,"Rua Adolfo Lutz",111,"Ponta da Praia",Santos,SP,11035060
1198,"Rua Comendador Alfaia Rodrigues",62,Embaré,Santos,SP,11025150
1199,"Avenida Doutor Bernardino de Campos",390,"Campo Grande",Santos,SP,11065002
1200,"Rua Luís de Camões",152,"Vila Mathias",Santos,SP,11015401
1201,"Praça Washington",69,"José Menino",Santos,SP,11065600
1202,"Rua Alexandre Martins",297,Aparecida,Santos,SP,11025200
1203,"Rua Doutor Celso da Silva Pontes",19,Macuco,Santos,SP,11020260
1204,"Rua Frei Francisco Sampaio",388,Embaré,Santos,SP,11040220
1205,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1206,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1207,"Avenida Presidente Wilson",91,Gonzaga,Santos,SP,11065200
1208,"Rua 1º de Maio",128,Aparecida,Santos,SP,11035180
1209,"Rua Dona Maria Máximo",61,"Ponta da Praia",Santos,SP,11030101
1210,"Avenida Presidente Wilson",163,"José Menino",Santos,SP,11065201
1211,"Rua Oswaldo Cruz",111,Boqueirão,Santos,SP,11045101
1212,"Avenida Conselheiro Nébias",855,Boqueirão,Santos,SP,11045003
1213,"Avenida Conselheiro Nébias",849,Boqueirão,Santos,SP,11045003
1214,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1215,"Rua Doutor Batista Pereira",48,Macuco,Santos,SP,11015100
1216,"Rua Adolfo Lutz",204,"Ponta da Praia",Santos,SP,11035060
1217,"Rua Liberdade",732,Aparecida,Santos,SP,11025032
1218,"Avenida Conselheiro Rodrigues Alves",219,Macuco,Santos,SP,11015200
1219,"Rua Adolfo Lutz",31,"Ponta da Praia",Santos,SP,11035060
1220,"Rua Afonso Celso de Paula Lima",21,"Ponta da Praia",Santos,SP,11030460
1221,"Travessa Aliança",15,Gonzaga,Santos,SP,11060240
1222,"Rua Cidade de Santos",56,"Ponta da Praia",Santos,SP,11030330
1223,"Rua 1º de Maio",117,Aparecida,Santos,SP,11035181
1224,"Rua Dona Maria Máximo",58,"Ponta da Praia",Santos,SP,11030100
1225,"Rua Cidade de Cunha",25,"Ponta da Praia",Santos,SP,11030340
1226,"joao  v",2,itarare,"São Vicente",SP,11310050
1227,"Rua Quatro",60,"Morro Penha",Santos,SP,11081225
1228,"Avenida Senador Feijó",82,Centro,Santos,SP,11015500
1229,"Rua Braz Cubas",257,"Vila Nova",Santos,SP,11013163
1230,"Rua Brigadeiro Newton Braga",14/16,Saboó,Santos,SP,11085005
1231,"Rua Pedro Borges Gonçalves",72,"José Menino",Santos,SP,11065300
1232,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1233,"Rua Vereador Rocha e Silva",2,"Ponta da Praia",Santos,SP,11035140
1234,"Rua Santos Dumont",118,Estuário,Santos,SP,11015230
1235,"Avenida Bartolomeu de Gusmão",151,"Ponta da Praia",Santos,SP,11030500
1236,"Rua Alexandre Herculano",33,Boqueirão,Santos,SP,11050030
1237,"Rua Joaquim Távora",238,"Vila Mathias",Santos,SP,11075300
1238,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1239,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1240,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1241,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1242,"Rua Francisco Alves",58,Estuário,Santos,SP,11020410
1243,"Rua Alexandre Martins",325,Aparecida,Santos,SP,11025201
1244,"Avenida General Francisco Glicério",77,Gonzaga,Santos,SP,11065401
1245,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
1246,"Avenida Bartolomeu de Gusmão",180,"Ponta da Praia",Santos,SP,11030500
1247,"Rua Ricardo Pinto",215,Aparecida,Santos,SP,11035171
1248,"Rua Machado de Assis",316,Boqueirão,Santos,SP,11050060
1249,"Rua Liberdade",410,Embaré,Santos,SP,11025031
1250,"Avenida Presidente Wilson",66,Gonzaga,Santos,SP,11065200
1251,"Rua Frei Francisco Sampaio",394,Embaré,Santos,SP,11040220
1252,"Rua Comendador Martins",415,Encruzilhada,Santos,SP,11050310
1253,"Rua Oswaldo Cochrane",254,Embaré,Santos,SP,11040110
1254,"Rua Ministro João Mendes",62,Embaré,Santos,SP,11040260
1255,"Avenida Senador Dantas",171,Estuário,Santos,SP,11015211
1256,"Rua Mansueto Pierotti",18,Valongo,Santos,SP,11010270
1257,"Rua Nabuco de Araújo",655,Boqueirão,Santos,SP,11025010
1258,"Rua Euclides da Cunha",225,Pompéia,Santos,SP,11065101
1259,"Rua Senador Lacerda Franco",97,Aparecida,Santos,SP,11025180
1260,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1261,"Rua Luís de Camões",155,"Vila Mathias",Santos,SP,11015401
1262,"Rua Dom Duarte Leopoldo e Silva",174,Marapé,Santos,SP,11070130
1263,"Rua Rodrigo Silva",22,Macuco,Santos,SP,11015240
1264,"Rua Itororó",138,Centro,Santos,SP,11010071
1265,"Rua Doutor Carvalho de Mendonça",1,Encruzilhada,Santos,SP,11070100
1266,"Rua Luís de Camões",213,"Vila Mathias",Santos,SP,11015401
1267,"Rua Adolfo Lutz",111,"Ponta da Praia",Santos,SP,11035060
1268,"Avenida Doutor Pedro Lessa",779,"Ponta da Praia",Santos,SP,11025001
1269,"Avenida Affonso Penna",462,Aparecida,Santos,SP,11020002
1270,"Rua Monsenhor Paula Rodrigues",96,"Vila Belmiro",Santos,SP,11075350
1271,"Rua Alexandre Martins",196,Aparecida,Santos,SP,11025201
1272,"Rua Vergueiro Steidel",502,Embaré,Santos,SP,11040270
1273,"Avenida Senador Feijó",787,Encruzilhada,Santos,SP,11050300
1274,"Rua Júlio Conceição",467,Encruzilhada,Santos,SP,11050320
1275,"Rua Vergueiro Steidel",205,Embaré,Santos,SP,11040270
1276,"Rua Almirante Tamandaré",169,Macuco,Santos,SP,11015250
1277,"Avenida Doutor Epitácio Pessoa",316,Boqueirão,Santos,SP,11045300
1279,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1278,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
1280,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
1281,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1282,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
1283,"Avenida Doutor Augusto Severo",588,"Parque São Vicente","São Vicente",SP,11360300
1284,"Avenida Doutor Bernardino de Campos",26,Pompéia,Santos,SP,11065000
1285,"Rua Doutor Batista Pereira",48,Macuco,Santos,SP,11015100
1286,"Rua Octavio Corrêa",98,Estuário,Santos,SP,11025230
1287,"Rua Doutor Celso da Silva Pontes",19,Macuco,Santos,SP,11020260
1288,"Rua Frei Francisco Sampaio",61,Embaré,Santos,SP,11040221
1289,"Rua Delfino Stockler de Lima",76,"Vila Belmiro",Santos,SP,11070180
1290,"Rua Barão de Ramalho",108,Macuco,Santos,SP,11015320
1291,"Rua Almirante Vivaldo Cheola",357,"Chico de Paula",Santos,SP,11085450
1292,"Rua André Rebouças",61,"Ponta da Praia",Santos,SP,11030060
1293,"Rua Liberdade",816,Aparecida,Santos,SP,11025032
1294,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
1295,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1296,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1297,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
1298,"Rua Almirante Tamandaré",169,Macuco,Santos,SP,11015250
1299,"Rua Doutor Bernardo Browne",190,Estuário,Santos,SP,11025240
1300,"Avenida Conselheiro Nébias",671,Boqueirão,Santos,SP,11045003
1301,"Rua Boris Kauffmann",49,"Chico de Paula",Santos,SP,11085400
1302,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1303,"Rua Carlos de Campos",44,"Ponta da Praia",Santos,SP,11030470
1304,"Rua Doutor Egydio Martins",131,"Ponta da Praia",Santos,SP,11030160
1305,"Rua Enguaguaçu",143,"Ponta da Praia",Santos,SP,11035070
1306,"Rua Afonso Celso de Paula Lima",4,"Ponta da Praia",Santos,SP,11030460
1307,"Rua Castro Alves",36,Embaré,Santos,SP,11040190
1308,"Rua Doutor Manoel Tourinho",388,Macuco,Santos,SP,11015030
1309,"Avenida Doutor Pedro Lessa",236,"Ponta da Praia",Santos,SP,11025000
1310,"Rua João Pessoa",141,Centro,Santos,SP,11013001
1311,"Rua Oswaldo Cruz",206,Boqueirão,Santos,SP,11045100
1312,"Rua Martim Francisco",187,Encruzilhada,Santos,SP,11015480
1313,"Rua Prudente de Moraes",48,"Vila Mathias",Santos,SP,11075250
1314,"Rua Júlio Conceição",62,"Vila Mathias",Santos,SP,11015540
1315,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
1316,"Rua Ministro João Mendes",161,Embaré,Santos,SP,11040261
1317,"Particular Aliança",4,Gonzaga,Santos,SP,11060240
1318,"Rua Doutor Celso da Silva Pontes",19,Macuco,Santos,SP,11020260
1319,"Rua Professor Alcides Luiz Alves",75,Aparecida,Santos,SP,11040310
1320,"Avenida Bartolomeu de Gusmão",122,"Ponta da Praia",Santos,SP,11030500
1321,"Rua Doutor Francisco de Souza Dantas",54,Marapé,Santos,SP,11070160
1322,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1323,"Rua Amador Bueno",177,Centro,Santos,SP,11013151
1324,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
1325,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
1326,"Avenida São Francisco, 276",276,Centro,Santos,SP,11013202
1327,"Rua Godofredo Fraga",14,Marapé,Santos,SP,11070400
1328,"Rua Rodrigo Silva",22,Macuco,Santos,SP,11015240
1329,"Avenida São Francisco",389,Centro,Santos,SP,11013202
1330,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1331,"Rua Vereador Freitas Guimarães",29,"Vila Nova",Santos,SP,11013490
1332,"Rua Godofredo Fraga",14,Marapé,Santos,SP,11070400
1333,"Avenida Senador Feijó",521,Centro,Santos,SP,11015500
1334,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1335,"Rua Luiz Gama",139,Macuco,Santos,SP,11015151
1336,"Rua Alexandre Herculano",153,Boqueirão,Santos,SP,11050030
1337,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
1338,"Rua Jose Bonifacio",15,Centro,Santos,SP,11010060
1339,"Avenida Affonso Penna",64,Boqueirão,Santos,SP,11020000
1340,"Rua Doutor Lobo Viana",23,Boqueirão,Santos,SP,11045120
1341,"Rua Doutor Lobo Viana",23,Boqueirão,Santos,SP,11045120
1342,"moema/ afonso pena",s/n,"Ponta da Praia",Santos,SP,11020000
1343,"Rua Guaiaó",110,Aparecida,Santos,SP,11035260
1344,"Rua Professor Torres Homem",137,Boqueirão,Santos,SP,11025020
1345,"Avenida Doutor Bernardino de Campos",151,Pompéia,Santos,SP,11065000
1346,"Rua Santos Dumont",235,Estuário,Santos,SP,11015231
1347,"Rua Doutor Carlos Alberto Curado (Morro do José Menino)",30,"José Menino",Santos,SP,11065710
1348,"Rua Santos Dumont",235,Estuário,Santos,SP,11015231
1349,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
1350,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
1351,"Rua General Rondon",2,Aparecida,Santos,SP,11030570
1352,"Avenida Doutor Epitácio Pessoa",580,Aparecida,Santos,SP,11030600
1353,"Rua João Luzo",32,Macuco,Santos,SP,11020080
1354,"Rua Joaquim Távora",127,"Vila Mathias",Santos,SP,11075300
1355,"Rua Pedro Ivo",35,Embaré,Santos,SP,11025140
1356,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1357,"Rua Vahia de Abreu",150,Boqueirão,Santos,SP,11050120
1358,"Rua Galeão Coutinho",320,Embaré,Santos,SP,11040210
1359,"Rua Ricardo Pinto",11,Aparecida,Santos,SP,11035171
1360,"Rua Dona Maria Máximo",168,"Ponta da Praia",Santos,SP,11030100
1361,"Rua Júlio Conceição",395,"Vila Mathias",Santos,SP,11015540
1362,"Praça Coração de Maria",21,"Ponta da Praia",Santos,SP,11030280
1363,"Avenida Marechal Floriano Peixoto",120,Gonzaga,Santos,SP,11060300
1364,"Vila Maria de Lourdes",10,"Vila Belmiro",Santos,SP,11075325
1365,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
1366,"Rua Castro Alves",136,Embaré,Santos,SP,11040190
1367,"Rua Oswaldo Cruz",102,Boqueirão,Santos,SP,11045100
1368,"Rua Alexandre Martins",119,Aparecida,Santos,SP,11025201
1369,"Rua Liberdade",587,Aparecida,Santos,SP,11025032
1370,"Rua Euclides da Cunha",87,Gonzaga,Santos,SP,11065100
1371,"Rua Oswaldo Cruz",179,Boqueirão,Santos,SP,11045101
1372,"Avenida Doutor Bernardino de Campos",142,Pompéia,Santos,SP,11065000
1373,"Rua Doutor Guilherme Álvaro",76,Marapé,Santos,SP,11070370
1374,"Avenida Dino Bueno",11,"Ponta da Praia",Santos,SP,11030351
1375,"Rua Comendador Alfaia Rodrigues",477,Aparecida,Santos,SP,11025153
1376,"Rua Nabuco de Araújo",491,Embaré,Santos,SP,11025011
1377,Saraiva,34,"Vila Nova",Santos,SP,11013520
1378,"Rua Godofredo Fraga",53,Marapé,Santos,SP,11070400
1379,"Avenida Ana Costa",393,Gonzaga,Santos,SP,11060002
1380,"Rua Barão de Ramalho",72,Macuco,Santos,SP,11015320
1381,"Rua Heiitor de Moraes",35,Boqueirão,Santos,SP,11045540
1382,"Rua Doutor Luís Suplicy",42,Gonzaga,Santos,SP,11055330
1383,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1384,"Avenida Affonso Penna",358,Boqueirão,Santos,SP,11020000
1385,"Avenida Doutor Pedro Lessa",1907,Aparecida,Santos,SP,11025003
1386,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1387,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1388,"Rua Doutor Egydio Martins",16,"Ponta da Praia",Santos,SP,11030160
1389,"Rua Doutor Egydio Martins",16,"Ponta da Praia",Santos,SP,11030160
1390,"Avenida Presidente Wilson",246,"José Menino",Santos,SP,11065917
1391,"Avenida Doutor Epitácio Pessoa",664,"Ponta da Praia",Santos,SP,11030602
1392,"Rua Luiz Gama",249,Macuco,Santos,SP,11015151
1393,"Rua Visconde do Rio Branco",22,Centro,Santos,SP,11013030
1394,"Rua Nabuco de Araújo",97,Boqueirão,Santos,SP,11025010
1395,"Rua Doutor Egydio Martins",8,"Ponta da Praia",Santos,SP,11030161
1396,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1397,"Rua Braz Cubas",257,"Vila Nova",Santos,SP,11013163
1398,"Rua Braz Cubas",307,"Vila Nova",Santos,SP,11013163
1399,"Rua General Câmara",84,Centro,Santos,SP,11010120
1400,"Rua Doutor Carlos Alberto Curado (Morro do José Menino)",30,"José Menino",Santos,SP,11065710
1401,"Avenida São Francisco",184,Centro,Santos,SP,11013200
1402,"joao  v",2,itarare,"São Vicente",SP,11310050
1403,"Rua Brigadeiro Newton Braga",14/16,Saboó,Santos,SP,11085005
1404,"Rua Dom Pedro II",75,Centro,Santos,SP,11010080
1405,"Rua Sete de Setembro",134,"Vila Nova",Santos,SP,11013350
1406,"Largo Sete de Setembro",136,"Vila Nova",Santos,SP,11013340
1407,"Avenida Doutor Pedro Lessa",210,"Ponta da Praia",Santos,SP,11025000
1408,"Rua São José",64,Embaré,Santos,SP,11040200
1409,"Avenida Almirante Saldanha da Gama",s/n,"Ponta da Praia",Santos,SP,11030401
1410,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1411,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1412,"Avenida Marechal Floriano Peixoto",98,Gonzaga,Santos,SP,11060300
1413,"Rua Conselheiro Lafayette",96,Embaré,Santos,SP,11040280
1414,"Rua Jurubatuba",17,Aparecida,Santos,SP,11035101
1415,"Rua Doutor Bernardo Browne",158,Estuário,Santos,SP,11025240
1416,"Rua Doutor Luís de Faria",20,Gonzaga,Santos,SP,11060480
1417,"Rua Doutor Itapura de Miranda",129,Boqueirão,Santos,SP,11055090
1418,"Rua Jurubatuba",17,Aparecida,Santos,SP,11035101
1419,"Rua Octávio Spagnuolo",19,Boqueirão,Santos,SP,11045230
1420,"Rua Doutor Egydio Martins",241,"Ponta da Praia",Santos,SP,11030160
1421,"Rua Padre Anchieta",327,Macuco,Santos,SP,11015120
1422,"Avenida Doutor Epitácio Pessoa",316,Boqueirão,Santos,SP,11045300
1423,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1424,"Rua Doutor Artur Porchat de Assis",1,Boqueirão,Santos,SP,11045540
1425,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1426,"Rua Nabuco de Araújo",655,Boqueirão,Santos,SP,11025010
1427,"Avenida Doutor Pedro Lessa",2689,Aparecida,Santos,SP,11025003
1428,"Rua Borges",88,Macuco,Santos,SP,11015140
1429,"Rua Almirante Vivaldo Cheola",301,"Chico de Paula",Santos,SP,11085450
1430,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
1431,"Rua Bassim Nagib Trabulsi",87,"Ponta da Praia",Santos,SP,11030540
1432,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
1433,"Rua Boris Kauffmann",5,"Chico de Paula",Santos,SP,11085400
1434,"Rua Doutor Batista Pereira",32,Macuco,Santos,SP,11015100
1435,"Rua Aureliano Coutinho",134,Embaré,Santos,SP,11040240
1436,"Rua Almirante Barroso",142,"Campo Grande",Santos,SP,11075440
1437,"Avenida Senador Pinheiro Machado",1020,Marapé,Santos,SP,11075000
1438,"Rua Maestro Heitor Vila Lobos",41,"Ponta da Praia",Santos,SP,11030240
1439,"Rua Governador Pedro de Toledo",11,Boqueirão,Santos,SP,11045551
1440,"Rua Alexandre Martins",297,Aparecida,Santos,SP,11025200
1441,"Rua Firmino Barbosa",128,Boqueirão,Santos,SP,11055130
1442,"Rua Almirante Vivaldo Cheola",301,"Chico de Paula",Santos,SP,11085450
1443,"Travessa Aliança",4,Gonzaga,Santos,SP,11060240
1444,"Avenida Affonso Penna",572,Boqueirão,Santos,SP,11020000
1445,"Travessa Pará",103,"Campo Grande",Santos,SP,11075415
1446,"Rua Vereador Henrique Soler",286,"Ponta da Praia",Santos,SP,11030010
1447,"Avenida Almirante Saldanha da Gama",s/n,"Ponta da Praia",Santos,SP,11030400
1448,"Rua Padre Visconti",12,Embaré,Santos,SP,11040150
1449,"Rua Santos Dumont",60,Estuário,Santos,SP,11015230
1450,"Avenida São Francisco",389,Centro,Santos,SP,11013202
1451,"Rua Godofredo Fraga",171,Marapé,Santos,SP,11070401
1452,"Rua Nabuco de Araújo",491,Boqueirão,Santos,SP,11025010
1453,"Rua Professor Torres Homem",77,Boqueirão,Santos,SP,11025020
1454,"Avenida Senador Feijó",297,Centro,Santos,SP,11015503
1455,"Rua Dom Lara",54,Boqueirão,Santos,SP,11045160
1456,"Rua Doutor Carvalho de Mendonça",64,Marapé,Santos,SP,11070103
1457,"Rua Princesa Isabel",37,Itararé,"São Vicente",SP,11075500
1458,"Rua Vereador Henrique Soler",286,"Ponta da Praia",Santos,SP,11030010
1459,"Rua Coronel Pedro Arbues",200,"Ponta da Praia",Santos,SP,11035050
1460,"Avenida Governador Mário Covas Júnior",68,Estuário,Santos,SP,11020300
1461,"Rua Senador Lacerda Franco",171,Aparecida,Santos,SP,11025180
1462,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1463,"Rua Joana Monte Bastos",25,Boqueirão,Santos,SP,11050110
1464,"Rua Doutor Antônio Alves Arantes",s/n,Castelo,Santos,SP,11087510
1465,"Rua Boris Kauffmann",5,"Chico de Paula",Santos,SP,11085400
1466,"Rua Brigadeiro Newton Braga",14/16,Saboó,Santos,SP,11085005
1467,"Rua Almirante Vivaldo Cheola",357,"Chico de Paula",Santos,SP,11085450
1468,"Rua Almirante Vivaldo Cheola",301,"Chico de Paula",Santos,SP,11085450
1469,"Avenida Senador Feijó",531,"Vila Mathias",Santos,SP,11015505
1470,"Rua Santos Dumont",66,Estuário,Santos,SP,11015230
1471,"Avenida Conselheiro Nébias",817,Boqueirão,Santos,SP,11045002
1472,"Rua Professor Torres Homem",372,Embaré,Santos,SP,11025021
1473,"Rua Vinte e Oito de Setembro",102,Macuco,Santos,SP,11015110
1474,"Rua Cidade de Cunha",38,"Ponta da Praia",Santos,SP,11030340
1475,"Praça Coração de Maria",18,"Ponta da Praia",Santos,SP,11030280
1476,"Avenida Presidente Wilson",70,Gonzaga,Santos,SP,11065200
1477,"Rua Frei Francisco Sampaio",58,Embaré,Santos,SP,11040220
1478,"Avenida Doutor Epitácio Pessoa",580,Aparecida,Santos,SP,11030600
1479,"Praça Narciso de Andrade",1,"Vila Mathias",Santos,SP,11013560
1480,"Praça Narciso de Andrade",1,"Vila Mathias",Santos,SP,11013560
1481,"Avenida Brigadeiro Faria Lima",312,"Rádio Clube",Santos,SP,11088300
1482,"Avenida Washington Luís",361,"Vila Mathias",Santos,SP,11050200
1483,"Rua Godofredo Fraga",141,Marapé,Santos,SP,11070401
1484,"Avenida Washington Luís",553,Boqueirão,Santos,SP,11055001
1485,"Rua Ministro João Mendes",192,Embaré,Santos,SP,11040260
1486,"Rua Euclides da Cunha",49,Gonzaga,Santos,SP,11065100
1488,"Avenida Siqueira Campos",121,Boqueirão,Santos,SP,11045200
1487,"Rua Frei Francisco Sampaio",190,Embaré,Santos,SP,11040220
1489,"Rua Doutor Armando de Sales Oliveira",134,Boqueirão,Santos,SP,11050070
1490,"Rua Luís de Camões",45,"Vila Mathias",Santos,SP,11015401
1491,"Rua Comendador Alfaia Rodrigues",497,Aparecida,Santos,SP,11025152
1492,"Avenida Ana Costa",150,"Vila Mathias",Santos,SP,11060000
1493,"Praça Olímpio Lima",7,"Vila Belmiro",Santos,SP,11075610
1494,"Avenida Senador Pinheiro Machado",506,Marapé,Santos,SP,11075000
1495,"Rua Doutor Cochrane",211,Paquetá,Santos,SP,11013100
1496,"Rua Coronel Proost de Sousa",50,Embaré,Santos,SP,11040090
1497,"Rua Delfino Stockler de Lima",27,"Vila Belmiro",Santos,SP,11070180
1498,"Rua Carlos Gomes",28,"Campo Grande",Santos,SP,11075670
1499,"Rua Doutor Carvalho de Mendonça",118,"Vila Belmiro",Santos,SP,11070101
1500,"Rua Luiz de Mattos",116,Estuário,Santos,SP,11020330
1501,"Rua Tiradentes",20,"Vila Belmiro",Santos,SP,11075530
1502,"Avenida Bartolomeu de Gusmão",73,Aparecida,Santos,SP,11045401
1503,"Rua Barão de Ramalho",80,Macuco,Santos,SP,11015320
